AccountID,TransactionID,AccountType,Asset,Ticker,Quantity,TradeDate,SettlementDate,PricePerShare,Currency,TransactionStatus,Notes,FirstName,LastName
763325,31c016e8,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,708,2023-06-12,2023-06-13,,USD,COMPLETED,AUTO-INVEST,EMILY,HART
642070,27803213,BROKERAGE,TESLA INC.,TSLA,657,2024-08-16,2024-08-19,2195.73,EUR,COMPLETED,,MICHAEL,BENTLEY
137421,884eafe1,401(K),TESLA INC.,TSLA,535,2024-08-09,2024-08-12,4236.01,CAD,COMPLETED,,TAMMY,CAMPBELL
060888,1890eae6,BROKERAGE,APPLE INC.,AAPL,682,2025-05-22,,3050.93,EUR,PENDING,PENDING,GLEN,THOMAS
412643,5a548f2b,TRUST,JOHNSON & JOHNSON,JNJ,781,2024-01-08,2024-01-09,842.07,CAD,COMPLETED,AUTO-INVEST,SHARON,STEWART
448193,c101c59c,401(K),BERKSHIRE HATHAWAY,BRK.A,156,2023-01-03,2023-01-04,2516.72,EUR,COMPLETED,WATCHLIST,MITCHELL,OCONNOR
630365,c4679254,JOINT,JOHNSON & JOHNSON,JNJ,732,2025-06-10,2025-06-11,1704.06,EUR,COMPLETED,SHORT-TERM,JAMES,POOLE
903108,c55efc05,JOINT,BERKSHIRE HATHAWAY,BRK.A,17,2025-04-22,2025-04-23,3584.24,CAD,COMPLETED,,MACKENZIE,BARRETT
781565,b43d4efe,BROKERAGE,APPLE INC.,AAPL,913,2025-07-16,2025-07-17,1010.84,USD,COMPLETED,WATCHLIST,ALEJANDRA,JIMENEZ
093829,48889f57,ROTH IRA,APPLE INC.,AAPL,538,2024-12-03,2024-12-04,2579.35,CAD,COMPLETED,AUTO-INVEST,JOHN,SULLIVAN
813972,7d2bbe47,BROKERAGE,APPLE INC.,AAPL,186,2023-11-17,2023-11-20,2146.31,USD,COMPLETED,AUTO-INVEST,ASHLEE,BELL
026885,9509a2b9,JOINT,NVIDIA CORPORATION,NVDA,698,2025-02-06,2025-02-07,,CAD,COMPLETED,,BRITTANY,ROBERTS
425157,b9246161,BROKERAGE,MICROSOFT CORP,MSFT,356,2025-05-02,2025-05-05,1125.63,EUR,COMPLETED,,STEPHANIE,BENNETT
045531,7341c5b5,JOINT,META PLATFORMS,META,823,2024-06-27,2024-06-28,,EUR,COMPLETED,AUTO-INVEST,KATHRYN,MCCANN
275773,19192f52,TRUST,BERKSHIRE HATHAWAY,BRK.A,213,2024-06-07,2024-06-10,907.50,CAD,COMPLETED,AUTO-INVEST,AARON,JONES
131726,8b429d58,ROTH IRA,TESLA INC.,TSLA,479,2025-05-06,2025-05-07,4930.30,EUR,COMPLETED,,WILLIAM,WINTERS
918798,83580de3,JOINT,MICROSOFT CORP,MSFT,784,2025-07-01,2025-07-02,,EUR,COMPLETED,AUTO-INVEST,DEBORAH,ATKINSON
616641,bf0d519d,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,11,2024-11-29,2024-12-02,4790.9,USD,COMPLETED,WATCHLIST,MARK,DEAN
626352,5ed83ba7,ROTH IRA,TESLA INC.,TSLA,906,2023-03-28,2023-03-29,,EUR,COMPLETED,WATCHLIST,CARLOS,ALEXANDER
590661,d09036af,ROTH IRA,MICROSOFT CORP,MSFT,283,2024-05-09,2024-05-10,,USD,COMPLETED,,JORGE,LANE
514716,cecd8353,CUSTODIAL,JOHNSON & JOHNSON,JNJ,353,2021-07-09,2021-07-12,2225.28,EUR,COMPLETED,AUTO-INVEST,MARCUS,LIN
482700,2245b283,BROKERAGE,META PLATFORMS,META,252,2023-10-17,2023-10-18,1404.52,EUR,COMPLETED,,KAREN,SHAFFER
207005,d738382c,BROKERAGE,NVIDIA CORPORATION,NVDA,736,2024-01-11,2024-01-12,849.12,USD,COMPLETED,WATCHLIST,KENNETH,SCHULTZ
470840,86051ac6,TRUST,JOHNSON & JOHNSON,JNJ,944,2021-06-24,2021-06-25,759.79,USD,COMPLETED,,ISAAC,WOOD
866068,f35cb4ee,CUSTODIAL,ALPHABET INC.,GOOGL,590,2025-04-10,2025-04-11,4914.14,USD,COMPLETED,,EDWARD,WASHINGTON
780633,60972934,ROTH IRA,ALPHABET INC.,GOOGL,220,2024-10-17,,4926.93,EUR,PENDING,PENDING,SAMUEL,NEWTON
503480,42a54231,JOINT,TESLA INC.,TSLA,36,2025-03-04,2025-03-05,4407.5,USD,COMPLETED,AUTO-INVEST,THEODORE,MALDONADO
788359,f4f1b973,TRUST,APPLE INC.,AAPL,165,2025-03-06,2025-03-07,4434.67,USD,COMPLETED,AUTO-INVEST,,
361435,fe044139,401(K),BERKSHIRE HATHAWAY,BRK.A,10,2024-09-20,2024-09-23,,CAD,COMPLETED,DIVIDENDS REINVESTED,CAROLYN,MANN
462783,08052617,401(K),MICROSOFT CORP,MSFT,602,2024-04-30,2024-05-01,2394.7,CAD,COMPLETED,DIVIDENDS REINVESTED,DANIELLE,PRICE
045531,77bfb639,JOINT,NETFLIX,NFLX,,2022-12-01,2022-12-02,2976.86,USD,COMPLETED,AUTO-INVEST,KATHRYN,MCCANN
532263,01c9c80d,ROTH IRA,NETFLIX,NFLX,738,2025-04-01,2025-04-02,2431.64,USD,COMPLETED,AUTO-INVEST,TINA,JONES
365934,6473ddfc,401(K),ALPHABET INC.,GOOGL,218,2025-01-14,2025-01-15,3338.41,CAD,COMPLETED,SHORT-TERM,BRANDON,MILLS
616641,70faa95b,BROKERAGE,APPLE INC.,AAPL,927,2025-04-29,2025-04-30,,EUR,COMPLETED,DIVIDENDS REINVESTED,MARK,DEAN
819106,561c7ab0,CUSTODIAL,NVIDIA CORPORATION,NVDA,10,2025-01-23,,4058.68,CAD,PENDING,PENDING,MARTHA,STUART
674542,5a40e1df,401(K),JOHNSON & JOHNSON,JNJ,13,2024-07-29,2024-07-30,2086.79,CAD,COMPLETED,,,
275773,de9bef52,TRUST,ALPHABET INC.,GOOGL,971,2025-07-03,2025-07-07,1605.41,CAD,COMPLETED,SHORT-TERM,AARON,JONES
210750,085ced76,401(K),APPLE INC.,AAPL,851,2025-07-11,2025-07-14,,EUR,COMPLETED,,SYLVIA,MCCOY
739387,6764b1cf,TRUST,TESLA INC.,TSLA,915,2024-01-26,2024-01-29,,CAD,COMPLETED,SHORT-TERM,CHRISTOPHER,MILLER
462783,1620f1a7,401(K),MICROSOFT CORP,MSFT,846,2025-02-20,2025-02-21,919.5,CAD,COMPLETED,SHORT-TERM,DANIELLE,PRICE
993380,78947d8e,BROKERAGE,JOHNSON & JOHNSON,JNJ,150,2023-12-08,,1663.0,CAD,PENDING,PENDING,SHAWN,DRAKE
984712,248405f9,ROTH IRA,JOHNSON & JOHNSON,JNJ,,2022-04-21,,3001.98,CAD,PENDING,PENDING,TARA,MCCOY
943586,7bded94d,ROTH IRA,TESLA INC.,TSLA,688,2023-06-01,2023-06-02,,CAD,COMPLETED,AUTO-INVEST,,
207005,a3250a33,BROKERAGE,"AMAZON.COM, INC.",AMZN,195,2024-12-24,2024-12-26,2483.23,EUR,COMPLETED,WATCHLIST,KENNETH,SCHULTZ
590661,4cd04f3a,ROTH IRA,JOHNSON & JOHNSON,JNJ,440,2024-01-17,2024-01-18,,EUR,COMPLETED,SHORT-TERM,JORGE,LANE
155174,c0a5f5d3,JOINT,BERKSHIRE HATHAWAY,BRK.A,838,2025-05-21,2025-05-22,1028.86,USD,COMPLETED,,JASMINE,RICHARD
124649,ae5f3258,401(K),"AMAZON.COM, INC.",AMZN,894,2022-09-23,2022-09-26,426.26,USD,COMPLETED,DIVIDENDS REINVESTED,CASEY,MIDDLETON
739387,94fcc20e,TRUST,TESLA INC.,TSLA,91,2025-03-18,2025-03-19,,EUR,COMPLETED,,CHRISTOPHER,MILLER
868939,9d307701,CUSTODIAL,APPLE INC.,AAPL,303,2025-05-15,2025-05-16,,CAD,COMPLETED,WATCHLIST,CYNTHIA,MILLS
155174,7f52e0fb,JOINT,META PLATFORMS,META,480,2022-07-11,2022-07-12,1599.83,CAD,COMPLETED,WATCHLIST,JASMINE,RICHARD
813972,d9edd56c,BROKERAGE,META PLATFORMS,META,301,2021-08-30,2021-08-31,3121.5,CAD,COMPLETED,,ASHLEE,BELL
155854,06e333a0,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,654,2023-08-10,2023-08-11,3187.84,EUR,COMPLETED,SHORT-TERM,MARK,BROWN
251434,e190f73d,JOINT,APPLE INC.,AAPL,66,2025-04-23,,4039.22,CAD,PENDING,PENDING,ROBERT,HODGES
663462,e7ae4878,BROKERAGE,NETFLIX,NFLX,495,2025-07-16,,4185.2,EUR,PENDING,PENDING,REBECCA,WARD
669675,9bfa1ed7,ROTH IRA,ALPHABET INC.,GOOGL,955,2023-12-12,2023-12-13,1997.51,EUR,COMPLETED,,LAUREN,MIRANDA
161388,a96a17b5,ROTH IRA,TESLA INC.,TSLA,,2024-10-04,2024-10-07,3683.98,USD,COMPLETED,,LESLIE,MONTOYA
100175,19f58e18,CUSTODIAL,APPLE INC.,AAPL,209,2025-06-24,,416.16,CAD,PENDING,PENDING,STACY,LEE
178881,382eb6a2,JOINT,"AMAZON.COM, INC.",AMZN,696,2023-01-27,2023-01-30,2027.46,EUR,COMPLETED,,DREW,SALAZAR
433674,726975d5,401(K),BERKSHIRE HATHAWAY,BRK.A,979,2023-11-07,2023-11-08,678.35,CAD,COMPLETED,,,
060888,96f36809,BROKERAGE,"AMAZON.COM, INC.",AMZN,392,2025-06-06,,,EUR,PENDING,PENDING,GLEN,THOMAS
098093,1524f5ad,401(K),TESLA INC.,TSLA,637,2024-12-17,2024-12-18,2934.91,USD,COMPLETED,,KENNETH,HARTMAN
621357,56881898,CUSTODIAL,JOHNSON & JOHNSON,JNJ,470,2023-09-01,2023-09-05,4927.75,CAD,COMPLETED,SHORT-TERM,GARY,LYNCH
041672,4b798e50,CUSTODIAL,TESLA INC.,TSLA,,2025-02-12,2025-02-13,4022.6,CAD,COMPLETED,AUTO-INVEST,LEON,DANIELS
495488,b2176277,BROKERAGE,META PLATFORMS,META,10,2025-01-21,2025-01-22,2233.84,EUR,COMPLETED,,COURTNEY,DEAN
663462,06f00f5a,BROKERAGE,APPLE INC.,AAPL,131,2023-02-24,2023-02-27,167.4,EUR,COMPLETED,WATCHLIST,REBECCA,WARD
938453,c8840c85,TRUST,META PLATFORMS,META,10,2024-11-21,,,EUR,PENDING,PENDING,CHRISTOPHER,ESPARZA
041672,b3291b06,CUSTODIAL,JOHNSON & JOHNSON,JNJ,202,2025-05-02,2025-05-05,3296.16,USD,COMPLETED,DIVIDENDS REINVESTED,LEON,DANIELS
927726,31712c88,TRUST,NETFLIX,NFLX,72,2024-02-08,,,USD,PENDING,PENDING,ROBERT,MORRISON
587108,6c7944e3,CUSTODIAL,ALPHABET INC.,GOOGL,218,2024-05-08,2024-05-09,669.37,CAD,COMPLETED,WATCHLIST,YVETTE,WHITE
895272,4248c76b,TRUST,BERKSHIRE HATHAWAY,BRK.A,867,2025-06-30,2025-07-01,271.59,CAD,COMPLETED,DIVIDENDS REINVESTED,RONALD,SPARKS
794792,09764aff,401(K),ALPHABET INC.,GOOGL,117,2022-03-02,2022-03-03,,EUR,COMPLETED,DIVIDENDS REINVESTED,THOMAS,DOUGHERTY
943586,1391f0f5,ROTH IRA,MICROSOFT CORP,MSFT,10,2025-04-10,2025-04-11,,CAD,COMPLETED,,MELISSA,MARTINEZ
482700,a067f35d,BROKERAGE,ALPHABET INC.,GOOGL,43,2022-03-01,,3764.24,CAD,PENDING,PENDING,KAREN,SHAFFER
770530,8393b232,401(K),"AMAZON.COM, INC.",AMZN,,2025-04-21,,4954.17,CAD,PENDING,PENDING,TERRY,NEWTON
556910,36642b4e,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,977,2025-01-29,,598.70,CAD,PENDING,PENDING,JESSICA,ARELLANO
